patient_index,PSNR_loss,BCE_loss,TP,FP,TN,FN,Sensitivity,Specificity,DICE,C
LIDC-IDRI-0953,39.19146203995,0.00179420747735875,0.203037928789925,199.957216263,261896.419921875,47.4219627380375,0.0038079928315189367,0.9992370864035456,0.001564885801773089,sequential
LIDC-IDRI-0955,34.74746813091429,0.0019176659739714287,0.001077588957351943,235.32214137471425,261883.9642857143,24.713208266664285,3.5893756099584584e-05,0.9991022335361552,8.146897322943707e-06,sequential
LIDC-IDRI-0956,32.98692766825556,0.0011428255367922223,4.899605479652324,103.77936977802223,262001.33680555556,33.989283773644445,0.12092355776210659,0.9996040529882939,0.05548048541147204,sequential
LIDC-IDRI-0957,34.45390930176,0.0013275042467292,0.00017531937633075202,77.0690517545834,262046.534375,20.399824333215996,8.429195852991579e-06,0.9997059759208001,5.750496503054877e-06,sequential
LIDC-IDRI-0958,37.522393798820005,0.0008516541216522001,23.168192672712003,153.64100952146,261939.159375,28.031806755059996,0.43777490072920494,0.9994138060141389,0.21947094735816636,sequential
LIDC-IDRI-0959,25.464351654033333,0.00158498203382,0.000687509746058,24.2177581787,262084.79166666666,34.999312082933336,2.209519939211633e-05,0.9999076044876812,2.384037863208408e-05,sequential
LIDC-IDRI-0961,38.60868735063685,0.0011155103688664737,1.0033262114701353,63.30595844671054,262043.32976973685,36.36509543973158,0.009844747556492794,0.9997584605757366,0.009160292679507461,sequential
LIDC-IDRI-0962,29.6042609214625,0.00670193495171,3.5075372035195556,580.8170718553513,261492.060546875,67.6174621581625,0.027476511754315723,0.9977837543852053,0.027766847223055367,sequential
LIDC-IDRI-0963,36.2095211574,0.0015583021699324287,0.004234381069961857,197.23325892828572,261923.3392857143,23.424337523348573,0.00016391415154898858,0.9992475446303936,3.530448055434961e-05,sequential
LIDC-IDRI-0965,32.31344384414615,0.0015033715921724615,32.093356278995735,39.54655368511154,262009.45432692306,62.906645059609986,0.22721401661833399,0.9998490634110788,0.2069107749724806,sequential
