patient_index,PSNR_loss,BCE_loss,TP,FP,TN,FN,Sensitivity,Specificity,DICE,C
LIDC-IDRI-0962,,,,,,,,,,0_1
LIDC-IDRI-0963,,,,,,,,,,0_1
LIDC-IDRI-0965,33.0525887807,0.0019177974124166667,105.257911682,51.610181808466656,261829.05208333334,158.075419108,0.40873580944504345,0.9998029371757856,0.49984825420130247,0_1
LIDC-IDRI-0966,,,,,,,,,,0_1
LIDC-IDRI-0968,32.69846868515625,0.010367906012107502,102.56193915004687,5.27862661890375,261600.8515625,435.31306457518747,0.20040095279189185,0.9999798219003251,0.31309186708801695,0_1
LIDC-IDRI-0969,,,,,,,,,,0_1
LIDC-IDRI-0971,,,,,,,,,,0_1
LIDC-IDRI-0972,,,,,,,,,,0_1
LIDC-IDRI-0973,,,,,,,,,,0_1
LIDC-IDRI-0974,,,,,,,,,,0_1
LIDC-IDRI-0976,30.512310436800004,0.17320785698089997,1.2271831494873251e-09,12.570390224455,261522.86049107142,608.5714285714286,3.1636727852631263e-12,0.9999519335091644,6.134140047572062e-12,0_1
LIDC-IDRI-0977,,,,,,,,,,0_1
LIDC-IDRI-0978,31.62109176929616,0.010402808798694232,113.98029805822813,130.49652272695977,261607.58233173078,291.94278130169226,0.2507959301766514,0.9995012780552853,0.27596686901267786,0_1
LIDC-IDRI-0980,,,,,,,,,,0_1
LIDC-IDRI-0981,,,,,,,,,,0_1
LIDC-IDRI-0982,36.09654490153333,0.001991901546716667,132.98320515933335,170.827087402,261699.17708333334,141.01679484066665,0.48511476617121324,0.9993476645323757,0.45995185613891043,0_1
LIDC-IDRI-0983,,,,,,,,,,0_1
LIDC-IDRI-0984,,,,,,,,,,0_1
LIDC-IDRI-0985,,,,,,,,,,0_1
LIDC-IDRI-0986,,,,,,,,,,0_1
LIDC-IDRI-0987,,,,,,,,,,0_1
LIDC-IDRI-0989,,,,,,,,,,0_1
LIDC-IDRI-0990,,,,,,,,,,0_1
LIDC-IDRI-0991,,,,,,,,,,0_1
LIDC-IDRI-0993,38.6041717529,0.000690155662596,243.966690063,84.8476486206,261761.15625,54.0333213806,0.8186801365582281,0.9996759635535494,0.7784336463052948,0_1
LIDC-IDRI-0994,36.88394199718183,0.004195983733304545,53.585731102663914,35.69589996339091,261783.9403409091,270.7778958408182,0.14548163248962737,0.9998636656749585,0.20927960770378504,0_1
LIDC-IDRI-0996,,,,,,,,,,0_1
LIDC-IDRI-0997,,,,,,,,,,0_1
LIDC-IDRI-0998,,,,,,,,,,0_1
LIDC-IDRI-0999,,,,,,,,,,0_1
LIDC-IDRI-1000,,,,,,,,,,0_1
LIDC-IDRI-1001,,,,,,,,,,0_1
LIDC-IDRI-1002,32.18440003090638,0.014734444215874684,172.2380829694898,121.50391915501704,261470.58377659574,379.67680845865965,0.2822636949681977,0.9995355483037295,0.3114395022320184,0_1
LIDC-IDRI-1003,35.06237864493126,0.020634677348403747,80.82304609441762,80.199456781175,261408.431640625,574.551935910975,0.16602552813850507,0.9996934204085746,0.1943038796669287,0_1
LIDC-IDRI-1004,38.56219791229999,0.0032863286656457137,218.05283918839055,70.85414650327142,261604.48214285713,250.6138240269047,0.449653049832274,0.9997292247413837,0.5495117770390627,0_1
LIDC-IDRI-1005,,,,,,,,,,0_1
LIDC-IDRI-1006,,,,,,,,,,0_1
LIDC-IDRI-1007,25.523090362540003,0.006044067256153001,405.8543853761,95.52086963644,261352.3796875,290.24560623158004,0.6002552112465267,0.9996348856895272,0.6580389531523271,0_1
LIDC-IDRI-1008,,,,,,,,,,0_1
LIDC-IDRI-1009,29.034059047699998,0.04710224581260833,0.0030945512019879997,834.9936980002841,260652.33723958334,656.6635793048334,4.710437578668348e-06,0.996806184699737,6.288299740156681e-06,0_1
LIDC-IDRI-1010,,,,,,,,,,0_1
LIDC-IDRI-1011,38.83737214405833,0.007534083551335666,142.92731631436908,191.36359818785832,261545.88671875,263.82267951955833,0.39777495402655916,0.9992686068371791,0.44047172232935433,0_1
LIDC-IDRI-0926,,,,,,,,,,0_2
LIDC-IDRI-0928,,,,,,,,,,0_2
LIDC-IDRI-0929,,,,,,,,,,0_2
LIDC-IDRI-0932,,,,,,,,,,0_2
LIDC-IDRI-0933,,,,,,,,,,0_2
LIDC-IDRI-0935,,,,,,,,,,0_2
LIDC-IDRI-0936,29.286822319025,0.00713458878454,3.8822737522428,17.237441301325,261779.765625,343.11773681624993,0.009934732113044669,0.9999341638321985,0.018892818162450725,0_2
LIDC-IDRI-0938,,,,,,,,,,0_2
LIDC-IDRI-0939,,,,,,,,,,0_2
LIDC-IDRI-0940,,,,,,,,,,0_2
LIDC-IDRI-0941,,,,,,,,,,0_2
LIDC-IDRI-0942,30.954641103725,0.007100979462841251,336.68419265737504,557.946226120125,261213.181640625,36.190813362585,0.9077778366951578,0.9978689213256943,0.5543875945292753,0_2
LIDC-IDRI-0943,,,,,,,,,,0_2
LIDC-IDRI-0944,,,,,,,,,,0_2
LIDC-IDRI-0945,35.9252510071,0.00458976998925,167.946060181,524.724975586,261344.28125,107.05393219,0.6107129630550152,0.9979962310807642,0.3471139577345063,0_2
LIDC-IDRI-0946,,,,,,,,,,0_2
LIDC-IDRI-0947,,,,,,,,,,0_2
LIDC-IDRI-0949,38.99291356403333,0.0032004391929766666,185.73914591466666,106.97957674666667,261608.6875,242.594177246,0.4322493458580738,0.9995912593414135,0.5149985557759926,0_2
LIDC-IDRI-0950,,,,,,,,,,0_2
LIDC-IDRI-0951,26.297771612808337,0.15571240832408334,0.0,219.5727088849017,261521.01171875,403.4166666666667,0.0,0.9991611522788914,0.0,0_2
LIDC-IDRI-0953,,,,,,,,,,0_2
LIDC-IDRI-0955,,,,,,,,,,0_2
LIDC-IDRI-0956,,,,,,,,,,0_2
LIDC-IDRI-0957,,,,,,,,,,0_2
LIDC-IDRI-0958,,,,,,,,,,0_2
LIDC-IDRI-0959,,,,,,,,,,0_2
LIDC-IDRI-0961,,,,,,,,,,0_2
LIDC-IDRI-0962,,,,,,,,,,0_2
LIDC-IDRI-0963,,,,,,,,,,0_2
LIDC-IDRI-0965,32.688309987366665,0.0014716725951666664,116.12598673500001,43.39480781553333,261850.28645833334,134.20733642566668,0.46822788526530473,0.9998343107371012,0.5675889098125714,0_2
LIDC-IDRI-0966,,,,,,,,,,0_2
LIDC-IDRI-0968,32.355812311168755,0.0102066108665975,122.25459975008064,8.014934208246064,261592.3056640625,421.43290615074994,0.2399928474336838,0.999969359476939,0.35526080694361273,0_2
LIDC-IDRI-0969,,,,,,,,,,0_2
LIDC-IDRI-0971,,,,,,,,,,0_2
LIDC-IDRI-0972,,,,,,,,,,0_2
LIDC-IDRI-0973,,,,,,,,,,0_2
LIDC-IDRI-0974,,,,,,,,,,0_2
LIDC-IDRI-0976,30.762563977921427,0.21742674655139282,9.537589785685693e-17,12.605343954900714,261515.25111607142,616.1428571428571,2.6921434315534054e-19,0.9999517986364942,5.284994414309355e-19,0_2
LIDC-IDRI-0977,,,,,,,,,,0_2
LIDC-IDRI-0978,31.35440709040769,0.017853481014478083,15.746399896989866,31.316611516925494,261706.76622596153,390.1766838658847,0.03761805111664678,0.9998803414172571,0.050407752301478655,0_2
LIDC-IDRI-0980,,,,,,,,,,0_2
LIDC-IDRI-0981,,,,,,,,,,0_2
LIDC-IDRI-0982,36.220066070566666,0.0019716046905733334,117.87875874866667,113.02125549333333,261756.97395833334,156.12124633766666,0.4296988168234676,0.9995684067088636,0.46647226980506246,0_2
LIDC-IDRI-0983,,,,,,,,,,0_2
LIDC-IDRI-0984,,,,,,,,,,0_2
LIDC-IDRI-0985,,,,,,,,,,0_2
LIDC-IDRI-0986,,,,,,,,,,0_2
LIDC-IDRI-0987,,,,,,,,,,0_2
LIDC-IDRI-0989,,,,,,,,,,0_2
LIDC-IDRI-0990,,,,,,,,,,0_2
LIDC-IDRI-0991,,,,,,,,,,0_2
LIDC-IDRI-0993,38.6467285156,0.000602455402259,264.848815918,67.6723556519,261757.328125,54.1511917114,0.8302470519865617,0.9997415359284725,0.8130167502566571,0_2
LIDC-IDRI-0994,36.78189988571818,0.003876951491375455,45.899316104977,23.23062393882727,261817.22727272726,257.64614452018185,0.13884600933236774,0.9999112812595375,0.2047037432084573,0_2
LIDC-IDRI-0996,,,,,,,,,,0_2
LIDC-IDRI-0997,,,,,,,,,,0_2
LIDC-IDRI-0998,,,,,,,,,,0_2
LIDC-IDRI-0999,,,,,,,,,,0_2
LIDC-IDRI-1000,,,,,,,,,,0_2
LIDC-IDRI-1001,,,,,,,,,,0_2
LIDC-IDRI-1002,31.94223188847022,0.019192227402681023,132.7890099445617,98.27286679692769,261473.24335106384,439.7003519586084,0.2235854285226431,0.9996243071941832,0.2712520979339114,0_2
LIDC-IDRI-1003,34.55141329765625,0.020626476354662502,63.796175532871644,112.71361488107374,261394.8525390625,572.6413130762688,0.1193388611590955,0.9995690705446785,0.14955573085690888,0_2
LIDC-IDRI-1004,38.4552886599619,0.007458083464631906,62.97209554628714,20.506524267652377,261684.77901785713,375.7421896798095,0.1319392629618697,0.9999216404216956,0.20714458433029007,0_2
LIDC-IDRI-1005,,,,,,,,,,0_2
LIDC-IDRI-1006,,,,,,,,,,0_2
LIDC-IDRI-1007,25.448946189879997,0.007086225366224999,324.52823333747,117.75481224069999,261390.5484375,311.1717597961,0.5094152446756912,0.9995498887174387,0.5777564033799129,0_2
LIDC-IDRI-1008,,,,,,,,,,0_2
LIDC-IDRI-1009,28.821250438691667,0.04737962239111667,0.0017829209415754167,640.4787929066584,260846.8515625,656.6648890176667,2.674057776618156e-06,0.9975502729397622,3.950735525175888e-06,0_2
LIDC-IDRI-1010,,,,,,,,,,0_2
LIDC-IDRI-1011,38.184326489775,0.007012118420482501,151.45858771356166,207.42208433147752,261540.49609375,244.62474600460004,0.4422943585946008,0.9992072781648066,0.4736537379770109,0_2
LIDC-IDRI-0926,,,,,,,,,,0_3
LIDC-IDRI-0928,,,,,,,,,,0_3
LIDC-IDRI-0929,,,,,,,,,,0_3
LIDC-IDRI-0932,,,,,,,,,,0_3
LIDC-IDRI-0933,,,,,,,,,,0_3
LIDC-IDRI-0935,,,,,,,,,,0_3
LIDC-IDRI-0936,28.925227642074997,0.005785915534945001,8.486587746073125,22.32143831255,261807.42578125,305.76341247550005,0.0237564045530438,0.9999147548852247,0.04357971537246405,0_3
LIDC-IDRI-0938,,,,,,,,,,0_3
LIDC-IDRI-0939,,,,,,,,,,0_3
LIDC-IDRI-0940,,,,,,,,,,0_3
LIDC-IDRI-0941,,,,,,,,,,0_3
LIDC-IDRI-0942,30.709988355637503,0.00931257003685125,337.96251106274997,701.086563110625,261089.412109375,15.537498988213125,0.9483532909889074,0.997322123064821,0.4864892884174926,0_3
LIDC-IDRI-0943,,,,,,,,,,0_3
LIDC-IDRI-0944,,,,,,,,,,0_3
LIDC-IDRI-0945,35.6376113892,0.00587365822867,125.453811646,579.720825195,261289.28125,149.546203613,0.45619565339967466,0.9977862182213207,0.25598256673383324,0_3
LIDC-IDRI-0946,,,,,,,,,,0_3
LIDC-IDRI-0947,,,,,,,,,,0_3
LIDC-IDRI-0949,38.065185546866665,0.002082989745153333,271.49716186533334,119.92043558776668,261585.40625,167.169514974,0.6232612226235092,0.9995417946857051,0.6554731364431973,0_3
LIDC-IDRI-0950,,,,,,,,,,0_3
LIDC-IDRI-0951,26.089932600658333,0.15122646403808332,0.0,435.50238577483333,261323.49739583334,385.0,0.0,0.9983363693352357,0.0,0_3
LIDC-IDRI-0953,,,,,,,,,,0_3
LIDC-IDRI-0955,,,,,,,,,,0_3
LIDC-IDRI-0956,,,,,,,,,,0_3
LIDC-IDRI-0957,,,,,,,,,,0_3
LIDC-IDRI-0958,,,,,,,,,,0_3
LIDC-IDRI-0959,,,,,,,,,,0_3
LIDC-IDRI-0961,,,,,,,,,,0_3
LIDC-IDRI-0962,,,,,,,,,,0_3
LIDC-IDRI-0963,,,,,,,,,,0_3
LIDC-IDRI-0965,32.62652079266667,0.0016804990203466666,120.89388529466665,29.8346417745,261855.83333333334,137.43944803866668,0.47121540996705685,0.999886080380776,0.5900314734279647,0_3
LIDC-IDRI-0966,,,,,,,,,,0_3
LIDC-IDRI-0968,32.0165410041875,0.013310004811498128,69.44461308226214,12.824755698441875,261588.802734375,472.930381774875,0.14807971918622112,0.999950981259777,0.231182208748864,0_3
LIDC-IDRI-0969,,,,,,,,,,0_3
LIDC-IDRI-0971,,,,,,,,,,0_3
LIDC-IDRI-0972,,,,,,,,,,0_3
LIDC-IDRI-0973,,,,,,,,,,0_3
LIDC-IDRI-0974,,,,,,,,,,0_3
LIDC-IDRI-0976,30.840094430114288,0.2153073847294357,4.24748238650522e-17,5.821700555940001,261532.75,605.4285714285714,1.0691264010720973e-19,0.9999777420196464,2.1172848832126316e-19,0_3
LIDC-IDRI-0977,,,,,,,,,,0_3
LIDC-IDRI-0978,31.042379232542302,0.023726020259069232,0.04318399049227318,25.68316498627265,261712.39963942306,405.87989689761537,0.00012298052298420268,0.999901912575594,0.00024263481380556112,0_3
LIDC-IDRI-0980,,,,,,,,,,0_3
LIDC-IDRI-0981,,,,,,,,,,0_3
LIDC-IDRI-0982,36.87213643393333,0.0019228428912666667,128.04911549866668,126.87214660633333,261743.13020833334,145.95087178533333,0.467666306636015,0.9995155144112743,0.48394229938787947,0_3
LIDC-IDRI-0983,,,,,,,,,,0_3
LIDC-IDRI-0984,,,,,,,,,,0_3
LIDC-IDRI-0985,,,,,,,,,,0_3
LIDC-IDRI-0986,,,,,,,,,,0_3
LIDC-IDRI-0987,,,,,,,,,,0_3
LIDC-IDRI-0989,,,,,,,,,,0_3
LIDC-IDRI-0990,,,,,,,,,,0_3
LIDC-IDRI-0991,,,,,,,,,,0_3
LIDC-IDRI-0993,37.765537262,0.00132082251366,183.428695679,185.138214111,261770.859375,4.57131576538,0.9756844920898718,0.999293246897132,0.6591433614925706,0_3
LIDC-IDRI-0994,36.553692210799994,0.004223997344855455,57.986912442878726,29.21274696698182,261783.69886363635,273.1040066807273,0.17438841232104024,0.9998884283798251,0.24855643950635944,0_3
LIDC-IDRI-0996,,,,,,,,,,0_3
LIDC-IDRI-0997,,,,,,,,,,0_3
LIDC-IDRI-0998,,,,,,,,,,0_3
LIDC-IDRI-0999,,,,,,,,,,0_3
LIDC-IDRI-1000,,,,,,,,,,0_3
LIDC-IDRI-1001,,,,,,,,,,0_3
LIDC-IDRI-1002,31.583104235059572,0.017860868143196172,157.3696098401074,195.3557472228809,261398.60405585106,392.6729500141597,0.28991469529463665,0.9992532747192455,0.3088381887202664,0_3
LIDC-IDRI-1003,33.97466373444375,0.0207389283823375,99.63396129455376,196.57182347778752,261293.4912109375,554.3035435671999,0.184488728819695,0.9992484557327374,0.1902190637403537,0_3
LIDC-IDRI-1004,37.83950551350953,0.0071409005294790495,73.42427413234728,20.897732053485715,261688.81770833334,360.8614371164286,0.14635646382105755,0.9999201475436331,0.22385280466635815,0_3
LIDC-IDRI-1005,,,,,,,,,,0_3
LIDC-IDRI-1006,,,,,,,,,,0_3
LIDC-IDRI-1007,25.25814914704,0.012809737841605,282.79462013240004,119.14204387666999,261306.1578125,435.9053955077,0.3889737049539126,0.9995445499337204,0.4779818067579068,0_3
LIDC-IDRI-1008,,,,,,,,,,0_3
LIDC-IDRI-1009,28.868888060241673,0.04490453610196666,0.0306564779408825,934.0702610005836,260553.26432291666,656.6360168456667,4.90470585072838e-05,0.9964271694253538,6.676553185560302e-05,0_3
LIDC-IDRI-1010,,,,,,,,,,0_3
LIDC-IDRI-1011,37.676409085608334,0.0097355618975825,94.85308335358826,182.10173575079247,261564.5703125,302.48025639841666,0.2831107195877532,0.9993039764655439,0.34203008329899814,0_3
LIDC-IDRI-0926,,,,,,,,,,0_4
LIDC-IDRI-0928,,,,,,,,,,0_4
LIDC-IDRI-0929,,,,,,,,,,0_4
LIDC-IDRI-0932,,,,,,,,,,0_4
LIDC-IDRI-0933,,,,,,,,,,0_4
LIDC-IDRI-0935,,,,,,,,,,0_4
LIDC-IDRI-0936,28.814309597,0.008358491933892499,9.25564377008645,20.557142257675,261731.69140625,382.49435424800004,0.021618375824281215,0.9999214644026347,0.04013190493571751,0_4
LIDC-IDRI-0938,,,,,,,,,,0_4
LIDC-IDRI-0939,,,,,,,,,,0_4
LIDC-IDRI-0940,,,,,,,,,,0_4
LIDC-IDRI-0941,,,,,,,,,,0_4
LIDC-IDRI-0942,30.482044219962503,0.009198860236206249,300.3908958435,683.4523811345,261130.919921875,29.23410749437,0.8985683573382239,0.9973897156781727,0.4809323402887204,0_4
LIDC-IDRI-0943,,,,,,,,,,0_4
LIDC-IDRI-0944,,,,,,,,,,0_4
LIDC-IDRI-0945,35.29063797,0.00629789242521,219.816772461,763.611572266,261105.375,55.1832351685,0.7993336958635767,0.9970839938617349,0.34935127144803574,0_4
LIDC-IDRI-0946,,,,,,,,,,0_4
LIDC-IDRI-0947,,,,,,,,,,0_4
LIDC-IDRI-0949,37.7109972636,0.00210373258839,263.2919616696667,139.28181966123336,261583.38541666666,158.041346232,0.6267405215611076,0.999467835141529,0.6410589837325595,0_4
LIDC-IDRI-0950,,,,,,,,,,0_4
LIDC-IDRI-0951,26.40840911864167,0.15796177710099998,0.0,497.2422355807166,261245.58984375,401.1666666666667,0.0,0.9981001713655488,0.0,0_4
LIDC-IDRI-0953,,,,,,,,,,0_4
LIDC-IDRI-0955,,,,,,,,,,0_4
LIDC-IDRI-0956,,,,,,,,,,0_4
LIDC-IDRI-0957,,,,,,,,,,0_4
LIDC-IDRI-0958,,,,,,,,,,0_4
LIDC-IDRI-0959,,,,,,,,,,0_4
LIDC-IDRI-0961,,,,,,,,,,0_4
LIDC-IDRI-0962,,,,,,,,,,0_4
LIDC-IDRI-0963,,,,,,,,,,0_4
LIDC-IDRI-0965,32.2523466746,0.00225008535199,95.1711985269,59.84949747723332,261839.48958333334,149.49546305333334,0.40436771034309676,0.999771489854176,0.4764453952755654,0_4
LIDC-IDRI-0966,,,,,,,,,,0_4
LIDC-IDRI-0968,31.79526007174375,0.0154763359751125,78.53661033923805,10.750910213216187,261578.3779296875,476.33838748925,0.16113515649779026,0.9999589013829768,0.239715377307574,0_4
LIDC-IDRI-0969,,,,,,,,,,0_4
LIDC-IDRI-0971,,,,,,,,,,0_4
LIDC-IDRI-0972,,,,,,,,,,0_4
LIDC-IDRI-0973,,,,,,,,,,0_4
LIDC-IDRI-0974,,,,,,,,,,0_4
LIDC-IDRI-0976,30.22721726552857,0.2072846995933,7.03097005676176e-17,33.39546864372001,261531.53348214287,579.0714285714286,1.9859822712856664e-19,0.9998723146581204,3.8842480789052806e-19,0_4
LIDC-IDRI-0977,,,,,,,,,,0_4
LIDC-IDRI-0978,31.116786149830773,0.016208334664746537,30.63924531096336,38.17574650280227,261699.90384615384,375.28383401723084,0.07716969426734815,0.9998541525179478,0.0925260414692975,0_4
LIDC-IDRI-0980,,,,,,,,,,0_4
LIDC-IDRI-0981,,,,,,,,,,0_4
LIDC-IDRI-0982,36.76952997843333,0.0022290545360500002,133.94838460266666,185.214630127,261684.79166666666,140.05160776766667,0.4888572943080427,0.999292722766166,0.45035507575317507,0_4
LIDC-IDRI-0983,,,,,,,,,,0_4
LIDC-IDRI-0984,,,,,,,,,,0_4
LIDC-IDRI-0985,,,,,,,,,,0_4
LIDC-IDRI-0986,,,,,,,,,,0_4
LIDC-IDRI-0987,,,,,,,,,,0_4
LIDC-IDRI-0989,,,,,,,,,,0_4
LIDC-IDRI-0990,,,,,,,,,,0_4
LIDC-IDRI-0991,,,,,,,,,,0_4
LIDC-IDRI-0993,36.8940620422,0.00059444719227,269.182312012,68.7206878662,261756.28125,49.8176803589,0.843831719277983,0.9997375319875582,0.8195496601115346,0_4
LIDC-IDRI-0994,36.134624828,0.005359953332860001,54.3691404921821,43.032523588690914,261747.97017045456,298.6308496649091,0.16009672950718887,0.9998356392021243,0.2306743282180612,0_4
LIDC-IDRI-0996,,,,,,,,,,0_4
LIDC-IDRI-0997,,,,,,,,,,0_4
LIDC-IDRI-0998,,,,,,,,,,0_4
LIDC-IDRI-0999,,,,,,,,,,0_4
LIDC-IDRI-1000,,,,,,,,,,0_4
LIDC-IDRI-1001,,,,,,,,,,0_4
LIDC-IDRI-1002,31.38875068502767,0.015018556598934679,193.36465491682878,206.45526626262128,261381.52659574468,362.6566283347048,0.36219286802808665,0.9992107985092608,0.37329432035400495,0_4
LIDC-IDRI-1003,33.44239497185,0.019071492875809372,114.95624568241308,233.20789706709374,261250.982421875,544.8562660213623,0.20575497291266703,0.9991081494500983,0.20899914008571321,0_4
LIDC-IDRI-1004,37.298885163804755,0.00533146491008381,117.19051649454666,34.05082857039523,261676.56845238095,316.1904384067143,0.25526941176007256,0.9998698944208,0.36504805073511876,0_4
LIDC-IDRI-1005,,,,,,,,,,0_4
LIDC-IDRI-1006,,,,,,,,,,0_4
LIDC-IDRI-1007,25.77208518982,0.0059577158652210005,407.4891433715,174.95244598399,261302.846875,258.7108566285,0.6162989484460334,0.9993310311333214,0.6334776853163737,0_4
LIDC-IDRI-1008,,,,,,,,,,0_4
LIDC-IDRI-1009,28.78187656403333,0.05048582237214167,0.0028001338384160833,895.12748336795,260592.20572916666,656.6638844808334,4.309952467716201e-06,0.9965762680334859,5.861327941714692e-06,0_4
LIDC-IDRI-1010,,,,,,,,,,0_4
LIDC-IDRI-1011,37.153804779041664,0.007481375345374918,147.86837013559884,274.50416946378334,261483.078125,238.548298517875,0.44759562282757326,0.9989510190329135,0.4266387625746784,0_4
LIDC-IDRI-0926,,,,,,,,,,0_5
LIDC-IDRI-0928,,,,,,,,,,0_5
LIDC-IDRI-0929,,,,,,,,,,0_5
LIDC-IDRI-0932,,,,,,,,,,0_5
LIDC-IDRI-0933,,,,,,,,,,0_5
LIDC-IDRI-0935,,,,,,,,,,0_5
LIDC-IDRI-0936,29.033596992499998,0.008830312057405,5.30268566356275,4.117256760595,261760.63671875,373.94731903075,0.014106802549580813,0.9999842712664075,0.027206897262552286,0_5
LIDC-IDRI-0938,,,,,,,,,,0_5
LIDC-IDRI-0939,,,,,,,,,,0_5
LIDC-IDRI-0940,,,,,,,,,,0_5
LIDC-IDRI-0941,,,,,,,,,,0_5
LIDC-IDRI-0942,30.636016607275003,0.007726056559475,250.76321029662498,572.075513839625,261280.42578125,40.736788213251245,0.8768351268288107,0.9978155071332401,0.4766813311445026,0_5
LIDC-IDRI-0943,,,,,,,,,,0_5
LIDC-IDRI-0944,,,,,,,,,,0_5
LIDC-IDRI-0945,35.1532821655,0.00468080956489,212.15574646,584.465087891,261284.53125,62.8442497253,0.7714754523743541,0.9977681012412143,0.3959530095245073,0_5
LIDC-IDRI-0946,,,,,,,,,,0_5
LIDC-IDRI-0947,,,,,,,,,,0_5
LIDC-IDRI-0949,36.991003672266665,0.00191636150703,228.45840454100002,69.91087849936666,261673.75520833334,171.87492879233332,0.5716200097469675,0.999732896261618,0.6553023371402164,0_5
LIDC-IDRI-0950,,,,,,,,,,0_5
LIDC-IDRI-0951,26.391763528191664,0.15368629743641665,0.0,222.8757768322714,261522.95963541666,398.1666666666667,0.0,0.9991486150649763,0.0,0_5
LIDC-IDRI-0953,,,,,,,,,,0_5
LIDC-IDRI-0955,,,,,,,,,,0_5
LIDC-IDRI-0956,,,,,,,,,,0_5
LIDC-IDRI-0957,,,,,,,,,,0_5
LIDC-IDRI-0958,,,,,,,,,,0_5
LIDC-IDRI-0959,,,,,,,,,,0_5
LIDC-IDRI-0961,,,,,,,,,,0_5
LIDC-IDRI-0962,,,,,,,,,,0_5
LIDC-IDRI-0963,,,,,,,,,,0_5
LIDC-IDRI-0965,31.779696782433334,0.0033726819868533336,54.5595448812,12.599414487665,261894.06770833334,182.77378845233332,0.2513723350133787,0.9999519015133548,0.3718433643741512,0_5
LIDC-IDRI-0966,,,,,,,,,,0_5
LIDC-IDRI-0968,31.495526194568747,0.017709891690180002,29.917826205288826,2.385845715180812,261602.7421875,508.95718002325003,0.06713713866087793,0.9999908801039709,0.11382178493781263,0_5
LIDC-IDRI-0969,,,,,,,,,,0_5
LIDC-IDRI-0971,,,,,,,,,,0_5
LIDC-IDRI-0972,,,,,,,,,,0_5
LIDC-IDRI-0973,,,,,,,,,,0_5
LIDC-IDRI-0974,,,,,,,,,,0_5
LIDC-IDRI-0976,29.39198384965,0.18686009987546928,5.827775194460556e-05,14.720475843974288,261533.78236607142,595.4999416896286,2.1584344076123095e-06,0.9999437092920472,2.560317522208575e-06,0_5
LIDC-IDRI-0977,,,,,,,,,,0_5
LIDC-IDRI-0978,30.71946320168076,0.020146258820131154,13.22726253823323,14.110738363400724,261723.96995192306,392.6958160399615,0.036958803543550287,0.9999461007247539,0.049643739883666896,0_5
LIDC-IDRI-0980,,,,,,,,,,0_5
LIDC-IDRI-0981,,,,,,,,,,0_5
LIDC-IDRI-0982,35.638783772800004,0.00281205563806,114.23855590816667,225.96610005699998,261644.04166666666,159.76145935033335,0.4166760367974876,0.9991371047315457,0.3709811808720538,0_5
LIDC-IDRI-0983,,,,,,,,,,0_5
LIDC-IDRI-0984,,,,,,,,,,0_5
LIDC-IDRI-0985,,,,,,,,,,0_5
LIDC-IDRI-0986,,,,,,,,,,0_5
LIDC-IDRI-0987,,,,,,,,,,0_5
LIDC-IDRI-0989,,,,,,,,,,0_5
LIDC-IDRI-0990,,,,,,,,,,0_5
LIDC-IDRI-0991,,,,,,,,,,0_5
LIDC-IDRI-0993,35.5804367065,0.000602858664934,250.99105835,46.7978744507,261778.203125,68.0089416504,0.7868058255476027,0.999821262773715,0.8138636898367915,0_5
